year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M4,TM,LA Boundary,15,417314,181264,51.530023,-1.7518008,W,4091,705,208,322,1350,1598,8,30931.0372226199
2023,M4,TM,21,20 / M5,361000,185020,51.5627,-2.5640088,C,8187,1832,493,499,1769,3762,13,30761.067758126195
2023,M5,TM,2,1,400000,289650,52.504748,-2.0014296,E,7266,2168,398,389,1119,3233,7,29220.922887612796
2023,M5,TM,2,1,400000,289650,52.504748,-2.0014296,W,6238,1895,286,326,833,2936,6,29599.269181789237
2023,M5,TM,LA Boundary,13,369896,195001,51.652987,-2.4365399,N,4602,892,241,254,1003,2348,6,32183.43507588533
2023,M5,TM,LA Boundary,13,369896,195001,51.652987,-2.4365399,S,4042,757,202,202,703,2285,5,32926.25300914781
2023,M5,TM,Junction 19 M5,LA Boundary,351300,176000,51.480847,-2.7026811,E,5647,1016,414,316,1855,2148,7,30422.436066712995
2023,M5,TM,Junction 19 M5,LA Boundary,351300,176000,51.480847,-2.7026811,W,5183,867,333,243,1703,2117,8,31208.146082337316
2023,M6,TM,8 E,7,404000,294800,52.551032,-1.9424399,C,23354,5311,1237,1299,3211,12321,37,31742.121113768364
2023,M6,TM,9,10,399200,297400,52.574418,-2.0132368,N,13666,3283,704,679,1875,7211,16,31489.62136839047
2023,M6,TM,9,10,399200,297400,52.574418,-2.0132368,S,13241,2932,644,614,1602,7543,16,32615.1907722268
2023,M6,TM,14,15,385576,338210,52.941085,-2.2160778,N,8905,1981,415,339,1411,4901,4,32260.81615291128
2023,M6,TM,14,15,385576,338210,52.941085,-2.2160778,S,9382,1999,310,370,1536,5315,3,32830.161124514845
2023,M6,TM,19,M56(9),369300,381300,53.327719,-2.462403,E,9317,1188,407,546,2126,5147,7,34016.02664260694
2023,M6,TM,19,M56(9),369300,381300,53.327719,-2.462403,W,9476,1538,224,515,5741,1521,8,28800.359275164974
2023,M6,TM,32,33,351170,441700,53.869199,-2.7440752,N,4153,655,171,208,964,2234,5,33237.15010620722
2023,M6,TM,32,33,351170,441700,53.869199,-2.7440752,S,4517,439,122,82,894,3037,3,36511.47039545554
2023,M6,TM,36,37,357000,488300,54.288507,-2.6620553,N,3285,305,109,120,786,1967,3,35793.18480243161
2023,M6,TM,36,37,357000,488300,54.288507,-2.6620553,S,3771,412,138,174,812,2233,5,35361.52755696874
2023,M18,TM,M18 SPUR,1,449400,390500,53.40901,-1.2583386,N,7505,928,318,549,2824,2938,15,31994.96500264131
2023,M18,TM,M18 SPUR,1,449400,390500,53.40901,-1.2583386,S,7194,909,360,575,2490,2940,17,32080.680153614045
2023,M18,TM,5,6,466900,412700,53.606597,-0.99039475,N,6476,779,155,320,435,4795,8,36977.243222427605
2023,M18,TM,5,6,466900,412700,53.606597,-0.99039475,S,6291,447,261,115,340,5142,4,38972.886035821844
2023,M20,TM,6,7,577000,157700,51.290924,0.53708774,E,5714,1057,272,313,2858,1342,10,28945.798530416952
2023,M20,TM,6,7,577000,157700,51.290924,0.53708774,W,5542,1023,269,376,2765,1276,12,28774.958748470548
2023,M23,TM,Junction 9A M23,Junction 9 M23,529500,141700,51.159904,-0.14946451,E,612,279,113,91,79,180,4,23181.786863270776
2023,M23,TM,Junction 9A M23,Junction 9 M23,529500,141700,51.159904,-0.14946451,W,584,282,108,95,74,158,4,22506.558945908462
2023,M27,TM,2,3,435000,116400,50.945981,-1.5031724,E,2302,678,261,197,437,858,5,27320.658866995072
2023,M27,TM,2,3,435000,116400,50.945981,-1.5031724,W,1936,511,254,163,450,675,5,27680.442176870747
2023,M40,TM,3,2,493000,189660,51.598117,-0.65871047,E,5251,2052,425,269,838,1856,7,26195.297962181015
2023,M40,TM,3,2,493000,189660,51.598117,-0.65871047,W,5417,2244,458,329,871,1716,7,25119.08977777778
2023,M53,TM,2,1,328000,390800,53.40908,-3.0845767,N,1392,450,100,109,419,397,5,26527.51891891892
2023,M53,TM,2,1,328000,390800,53.40908,-3.0845767,S,1478,281,100,105,486,555,4,30156.039843239712
2023,M55,TM,1,M6(J32),353438,434376,53.803585,-2.7084749,E,1937,734,171,220,597,291,7,23465.178217821784
2023,M55,TM,1,M6(J32),353438,434376,53.803585,-2.7084749,W,2272,710,180,261,428,787,10,27344.920454545456
2023,M56,TM,7,LA Boundary,377000,384580,53.357594,-2.3470346,E,3689,899,211,199,195,2296,9,32704.988185875558
2023,M56,TM,7,LA Boundary,377000,384580,53.357594,-2.3470346,W,3906,909,238,313,734,1838,9,30511.604800791883
2023,M56,TM,12,LA Boundary,354000,379770,53.312856,-2.691885,E,5528,1140,286,637,1596,1939,5,29249.378547206852
2023,M56,TM,12,LA Boundary,354000,379770,53.312856,-2.691885,W,5342,880,129,208,1627,2551,8,32800.033314825094
2023,M58,TM,5,LA Boundary,352200,404340,53.533526,-2.7226356,E,2306,360,150,128,237,1450,5,34530.12660944206
2023,M58,TM,5,LA Boundary,352200,404340,53.533526,-2.7226356,W,2392,331,168,141,255,1517,5,34530.40670252379
2023,M61,TM,8,9,358621,420005,53.674865,-2.6278534,N,2907,549,297,240,322,1522,7,31404.201566224037
2023,M61,TM,8,9,358621,420005,53.674865,-2.6278534,S,3260,713,274,282,390,1630,8,31084.80831058538
2023,M62,TM,LA Boundary,7,349100,389550,53.400307,-2.7670004,E,4138,403,241,288,1663,1613,14,32179.928943628613
2023,M62,TM,LA Boundary,7,349100,389550,53.400307,-2.7670004,W,4234,443,301,328,1708,1511,16,31401.032737404224
2023,M60,TM,13,12,374900,399500,53.491603,-2.3797801,N,10598,2270,421,536,3968,3543,27,29835.63437064561
2023,M60,TM,13,12,374900,399500,53.491603,-2.3797801,S,9657,1718,750,600,1256,5522,18,32882.81934306569
2023,M62,TM,LA Boundary,26,417000,424810,53.719427,-1.7438687,N,8213,1493,446,399,2625,3311,7,31108.998671658013
2023,M62,TM,LA Boundary,26,417000,424810,53.719427,-1.7438687,S,8293,1527,509,309,1565,4462,7,32606.357560568085
2023,M62,TM,35 - M18,36 - Goole,470000,422757,53.696572,-0.94129081,E,5300,795,229,325,710,3268,7,34368.92050993626
2023,M62,TM,35 - M18,36 - Goole,470000,422757,53.696572,-0.94129081,W,5138,894,227,322,786,2945,7,33450.31229492376
2023,M69,TM,1,2,445000,291900,52.523126,-1.3381934,E,2643,526,155,245,544,1214,8,30856.172734026746
2023,M69,TM,1,2,445000,291900,52.523126,-1.3381934,W,2473,520,166,257,442,1123,8,30539.81279809221
2023,M180,TM,3,4,489000,406000,53.54311,-0.6583866,E,4840,351,193,119,835,3355,3,37398.20757825371
2023,M180,TM,3,4,489000,406000,53.54311,-0.6583866,W,4526,348,183,107,647,3250,3,37501.342661965624
2023,M53,TM,7,6,338000,378000,53.295313,-2.9316555,E,2305,402,146,152,494,1158,6,32235.606870229007
2023,M53,TM,7,6,338000,378000,53.295313,-2.9316555,W,2148,381,173,133,267,1225,5,32775.52152014652
2023,M5,TM,26,25,317779,120037,50.973855,-3.1724446,E,3376,747,210,319,717,1431,6,30141.966180758016
2023,M5,TM,26,25,317779,120037,50.973855,-3.1724446,W,3021,673,225,279,503,1389,6,30060.151219512194
2023,M25,TM,23,24,526053,199950,51.684171,-0.17803087,E,13973,4357,796,678,1790,6553,16,29323.999929527836
2023,M25,TM,23,24,526053,199950,51.684171,-0.17803087,W,10653,1850,169,775,2266,5718,34,33124.172216056235
2023,M66,TM,LA Boundary,LA Boundary,382000,409900,53.585373,-2.2733714,N,2866,943,236,304,451,1042,9,27257.755443886097
2023,M66,TM,LA Boundary,LA Boundary,382000,409900,53.585373,-2.2733714,S,2946,771,254,378,866,778,10,26785.88518155054
2023,M20,TM,2,3,561999,159233,51.309158,0.32284238,E,2995,406,95,185,2005,333,3,28384.5374958705
2023,M20,TM,2,3,561999,159233,51.309158,0.32284238,W,3103,297,72,178,2226,349,4,29408.101407549584
2023,M25,TM,13,14,503259,174760,51.462405,-0.51501118,N,9955,3664,845,807,2369,2340,21,24787.289368903046
2023,M25,TM,13,14,503259,174760,51.462405,-0.51501118,S,7678,2045,426,586,1851,2844,21,28714.832497105366
2023,M4,TM,2,1,518773,178378,51.491882,-0.29057681,E,1260,1097,266,106,83,135,5,16579.243498817967
2023,M4,TM,2,1,518773,178378,51.491882,-0.29057681,W,1465,1266,292,110,84,151,5,16466.672431865827
2023,M42,TM,5,6,419000,280400,52.421264,-1.7220401,N,8760,2139,474,482,1873,3920,9,30413.38215128695
2023,M42,TM,5,6,419000,280400,52.421264,-1.7220401,S,8033,2008,373,469,1876,3432,10,30158.90903525955
2023,M67,TM,1,2,393000,395700,53.458003,-2.1068889,E,1447,446,84,134,245,553,4,28180.551841746248
2023,M67,TM,1,2,393000,395700,53.458003,-2.1068889,W,1577,527,126,157,249,542,4,26563.36199376947
2023,M20,TM,12,13,620400,137600,51.095333,1.1462786,E,2480,271,81,112,1712,345,4,29443.19881188119
2023,M20,TM,12,13,620400,137600,51.095333,1.1462786,W,2236,305,69,105,1651,134,3,28026.853550948388
2023,M40,TM,8,7,465125,203337,51.72498,-1.0585401,E,3891,1372,247,188,865,1425,4,27402.191904413557
2023,M40,TM,8,7,465125,203337,51.72498,-1.0585401,W,3949,1484,284,175,774,1413,3,26836.58795064118
2023,M5,TM,23,22,332748,146200,51.211028,-2.964158,N,4100,786,314,277,1317,1559,6,30363.39985912186
2023,M5,TM,23,22,332748,146200,51.211028,-2.964158,S,3772,765,300,255,1182,1406,6,29896.583546244252
2023,M60,TM,1,27,389600,390850,53.414352,-2.1579316,E,3262,911,371,257,763,1000,9,27016.74176985805
2023,M60,TM,1,27,389600,390850,53.414352,-2.1579316,W,3357,896,153,422,860,1050,18,27720.91938805531
2023,M25,TM,5,4,550570,159799,51.31738,0.15923701,N,4487,1122,371,322,370,2367,12,30619.596187554776
2023,M25,TM,5,4,550570,159799,51.31738,0.15923701,S,3973,933,299,288,388,2125,12,31345.947095179232
2023,M25,TM,10,9,515307,158630,51.315106,-0.34689072,E,6983,1381,512,464,1784,3050,10,30669.945701985835
2023,M25,TM,10,9,515307,158630,51.315106,-0.34689072,W,7445,1591,301,335,528,4931,12,33809.03663289166
2023,M25,TM,19,20,507421,199705,51.685838,-0.4475039,N,7127,1629,445,594,1148,3337,14,30502.435607646155
2023,M25,TM,19,20,507421,199705,51.685838,-0.4475039,S,7923,1619,504,542,1098,4203,20,31857.090909090908
2023,M65,TM,7,8,377648,431467,53.779049,-2.3406713,E,1659,485,150,139,336,613,5,28038.82175925926
2023,M65,TM,7,8,377648,431467,53.779049,-2.3406713,W,1622,415,198,145,250,699,5,28691.16179906542
2023,M54,TM,2,1,392250,304500,52.638189,-2.1159577,E,3980,997,277,301,452,1967,10,30183.614385614386
2023,M54,TM,2,1,392250,304500,52.638189,-2.1159577,W,4208,1057,253,269,453,2191,9,31105.998345935728
2023,M27,TM,LA Boundary,7,447600,115030,50.932762,-1.3240105,E,3050,1076,221,268,320,1271,11,27516.92200820966
2023,M27,TM,LA Boundary,7,447600,115030,50.932762,-1.3240105,W,3192,1156,167,256,469,1241,12,27319.912450772492
2023,M40,TM,1A,1,503151,185758,51.561279,-0.51335102,E,3402,1413,268,407,379,1032,17,24629.419510807737
2023,M40,TM,1A,1,503151,185758,51.561279,-0.51335102,W,4037,1733,288,480,465,1207,22,24270.415971394516
2023,M25,TM,9,9,517000,157701,51.306411,-0.32291407,N,6140,1340,315,327,1724,2580,8,30507.064505878614
2023,M25,TM,9,9,517000,157701,51.306411,-0.32291407,S,5332,1074,340,265,1733,2068,7,30426.51776927283
2023,M5,TM,5,M42 (4A) Southern feeder,393557,269034,52.319369,-2.095946,N,8208,1830,441,304,815,4907,6,32771.99036492834
2023,M5,TM,5,M42 (4A) Southern feeder,393557,269034,52.319369,-2.095946,S,7365,1549,350,255,908,4398,5,33187.32391158741
2023,M27,TM,LA Boundary,5,443545,116810,50.949087,-1.3814983,E,2996,816,305,328,830,807,10,26563.13630490956
2023,M27,TM,LA Boundary,5,443545,116810,50.949087,-1.3814983,W,3236,890,324,345,788,966,11,26928.37454873646
2023,M57,TM,3,A526,343240,392920,53.429996,-2.8557325,N,69,53,14,3,2,7,0,15122.810126582279
2023,M57,TM,3,A526,343240,392920,53.429996,-2.8557325,S,86,62,19,8,5,3,0,14038.711340206186
2023,M25,TM,5,A421,549793,156000,51.283449,0.14650256,N,1364,518,89,119,583,116,5,23132.165734265734
2023,M25,TM,5,A421,549793,156000,51.283449,0.14650256,S,1290,475,57,117,550,132,5,23114.62125748503
2023,M20,TM,2,A20,561680,159170,51.308683,0.31824112,N,439,95,27,53,77,186,2,29802.929545454546
2023,M4,TM,5,4B / M25,503000,178180,51.493192,-0.51774197,E,5455,2163,458,409,776,1968,15,26201.080670236657
2023,M4,TM,5,4B / M25,503000,178180,51.493192,-0.51774197,W,5236,2252,343,378,858,1712,14,25257.938096095015
2023,M62,TM,SPUR,M62,468201,421400,53.684614,-0.96883065,C,6699,642,358,273,671,4770,7,36639.380895700044
2023,M40,TM,14,13,430000,260770,52.244302,-1.5620398,E,4406,1174,203,171,718,2296,6,31223.60332749562
2023,M40,TM,14,13,430000,260770,52.244302,-1.5620398,W,5179,1454,280,201,824,2523,5,30403.163987138265
2023,M25,TM,31,30,557594,179867,51.495782,0.26885479,N,7120,1086,168,342,3651,1906,4,30525.22746961017
2023,M25,TM,31,30,557594,179867,51.495782,0.26885479,S,6686,922,303,223,2285,2987,6,32809.121468926554
2023,M3,TM,10,11,448860,127450,51.044333,-1.3044152,E,5182,1048,184,230,157,3753,10,34901.77424749164
2023,M3,TM,10,11,448860,127450,51.044333,-1.3044152,W,5094,1103,319,255,550,3029,8,32865.60315349544
2023,M3,TM,Junction 5 M3,Junction 4A M3,477372,155190,51.290597,-0.89181381,E,3197,569,231,218,903,1312,5,30882.69981470043
2023,M3,TM,Junction 5 M3,Junction 4A M3,477372,155190,51.290597,-0.89181381,W,2916,646,173,202,728,1200,5,30270.103926878808
2023,M40,TM,M40 (3A),M42 (3A),413170,272370,52.349244,-1.8080798,N,3521,901,225,149,488,1762,3,30821.835317460318
2023,M40,TM,M40 (3A),M42 (3A),413170,272370,52.349244,-1.8080798,S,3487,892,223,147,484,1745,3,30541.128506010304
2023,M4,TM,27,26,328562,188186,51.58798,-3.0325414,E,4327,1114,252,278,1442,1443,5,28644.66850463167
2023,M4,TM,27,26,328562,188186,51.58798,-3.0325414,W,4716,1053,321,307,1550,1658,5,29200.327952595013
2023,M4,TM,29,28,326400,184250,51.552317,-3.0629165,E,5491,1612,340,314,540,2848,6,30052.40035335689
2023,M4,TM,29,28,326400,184250,51.552317,-3.0629165,W,5153,1598,294,279,572,2568,6,29567.26368252774
2023,M4,TM,36,35,294200,181900,51.526069,-3.526475,E,2715,644,237,191,438,1287,5,30073.29193433262
2023,M4,TM,36,35,294200,181900,51.526069,-3.526475,W,2628,627,210,163,434,1267,5,30521.90133037694
2023,M4,TM,LA Boundary,43,271833,196961,51.656779,-3.8542295,E,2482,688,235,182,440,999,5,28370.13456257356
2023,M4,TM,LA Boundary,43,271833,196961,51.656779,-3.8542295,W,2340,690,210,152,378,959,4,28391.85165064772
2023,M4,TM,33,32,310179,180004,51.511797,-3.2957267,E,3740,817,362,261,470,1939,8,30865.06559502204
2023,M4,TM,33,32,310179,180004,51.511797,-3.2957267,W,3486,760,330,236,376,1878,8,31238.135451505015
2023,M8,TM,28,27,248815,665849,55.862042,-4.4172553,E,2230,837,338,188,364,741,6,25563.772433306385
2023,M8,TM,28,27,248815,665849,55.862042,-4.4172553,W,2066,728,265,187,314,793,8,26821.627015250546
2023,M9,TM,LA Boundary,3,301400,678300,55.987502,-3.5820402,E,1088,288,112,82,322,317,3,27232.29537366548
2023,M9,TM,LA Boundary,3,301400,678300,55.987502,-3.5820402,W,1086,284,127,87,257,370,3,27730.163120567377
2023,M9,TM,10,M80,278376,692092,56.106059,-3.9571366,N,2084,419,115,150,506,951,3,31141.47714552239
2023,M9,TM,10,M80,278376,692092,56.106059,-3.9571366,S,2306,521,106,114,420,1181,2,31700.626706484643
2023,M74,TM,7,6,273600,655600,55.777152,-4.0167679,E,4829,1169,235,341,1022,2205,10,30755.544761140103
2023,M74,TM,7,6,273600,655600,55.777152,-4.0167679,W,4866,992,286,396,1261,2063,10,30525.892172523963
2023,M876,TM,1,2,283700,682500,56.021252,-3.8674163,N,2216,769,157,117,495,727,5,26782.05286343612
2023,M876,TM,1,2,283700,682500,56.021252,-3.8674163,S,1548,338,134,113,161,852,4,31767.136079900123
2023,M8,TM,M73,LA boundary,269480,664035,55.851795,-4.0864554,E,881,317,116,72,88,362,2,27211.865203761754
2023,M8,TM,M73,LA boundary,269480,664035,55.851795,-4.0864554,W,669,250,116,51,48,283,1,26433.443257676903
2023,M8,TM,10,9,267300,665430,55.863725,-4.1219343,E,2094,784,255,155,569,530,5,24864.718885987815
2023,M8,TM,10,9,267300,665430,55.863725,-4.1219343,W,1887,731,244,213,200,693,9,25549.522009569377
2023,M1,TM,Jn 16 (A4500/A45),Jn 17 (M45),461997,264299,52.273357,-1.0928122,N,10368,1664,393,325,2545,5624,9,33539.28210227273
2023,M1,TM,Jn 16 (A4500/A45),Jn 17 (M45),461997,264299,52.273357,-1.0928122,S,10885,1646,399,400,2867,5750,9,33547.31758648722
2023,M1,TM,14,LA Boundary,481000,248380,52.127803,-0.8181683,E,10218,2120,457,646,2520,4540,12,31071.212724623605
2023,M1,TM,14,LA Boundary,481000,248380,52.127803,-0.8181683,W,9692,1833,471,577,2277,4598,12,31840.11680999181
2023,M1,TM,8,9,509700,210500,51.78242,-0.41115183,N,11321,2033,582,685,2124,6107,12,32781.95720349996
2023,M1,TM,8,9,509700,210500,51.78242,-0.41115183,S,11377,2036,566,624,2976,5419,14,32095.55969058874
2023,M1,TM,LA boundary,14,492000,239330,52.044741,-0.65996379,E,9052,2063,430,356,2352,3990,8,30921.81856723557
2023,M1,TM,LA boundary,14,492000,239330,52.044741,-0.65996379,W,11084,2584,503,470,2775,4915,10,30699.459625122145
2023,M1,TM,25,LA Boundary,447134,336976,52.928131,-1.3002902,N,8853,1481,635,463,1243,5111,10,33363.68086771777
2023,M1,TM,25,LA Boundary,447134,336976,52.928131,-1.3002902,S,8578,1227,547,415,1123,5346,9,34526.62397600093
2023,M1,TM,37,38,430500,408800,53.574919,-1.5408671,N,4446,1026,328,205,417,2532,6,31825.087505538326
2023,M1,TM,37,38,430500,408800,53.574919,-1.5408671,S,4338,821,330,235,470,2535,7,32799.66916780355
2023,M621,TM,43,44,431004,430551,53.770384,-1.5310915,E,2863,1301,291,239,305,855,9,23965.127333333334
2023,M621,TM,43,44,431004,430551,53.770384,-1.5310915,W,2533,1143,277,222,328,674,7,23600.71708789136
2023,M2,TM,LA Boundary,2,571390,168600,51.390558,0.46195463,N,4650,771,272,349,1224,2102,10,31546.836505922165
2023,M2,TM,LA Boundary,2,571390,168600,51.390558,0.46195463,S,4734,804,260,284,1176,2293,9,32265.37380853709
2023,M621,TM,3 (SPUR),4,430260,431970,53.783182,-1.5422403,N,1939,781,119,193,342,532,8,24537.44658227848
2023,M621,TM,3 (SPUR),4,430260,431970,53.783182,-1.5422403,S,1413,396,196,105,155,589,4,28200.849134948097
2023,M66,TM,2,1,380891,414355,53.625376,-2.290398,N,2609,1026,133,248,386,869,8,25579.936329588014
2023,M66,TM,2,1,380891,414355,53.625376,-2.290398,S,2900,1104,184,296,359,1016,9,26007.6448787062
2023,M4,TM,14,13,441600,172600,51.450863,-1.4027354,E,4857,1284,252,193,1121,2152,4,30161.882141430284
2023,M4,TM,14,13,441600,172600,51.450863,-1.4027354,W,4948,1324,270,280,1238,1968,4,29350.515735641227
2023,M5,TM,7,6,388750,255600,52.198516,-2.1660156,N,7571,1666,446,270,631,4617,5,32864.13582187295
2023,M5,TM,7,6,388750,255600,52.198516,-2.1660156,S,6754,1583,338,251,563,4083,4,32820.03166226913
2023,M5,TM,Junction 21 M5,Junction 20 M5,340549,166842,51.397482,-2.8559398,N,4427,1068,273,642,2128,521,3,25705.886731391587
2023,M5,TM,Junction 21 M5,Junction 20 M5,340549,166842,51.397482,-2.8559398,S,3519,753,184,309,2158,245,5,26039.50957854406
2023,M4,TM,LA Boundary,A4,493440,180900,51.519301,-0.65468504,N,618,336,53,76,94,72,4,19500.71811023622
2023,M4,TM,LA Boundary,A4,493440,180900,51.519301,-0.65468504,S,648,373,53,80,79,76,3,19392.156626506025
2023,M4,TM,Junction 20/15 M4/M5,Junction 19 M4/M32,362302,182803,51.542856,-2.5449887,N,6800,1285,642,516,3112,1571,15,28188.79008542221
2023,M4,TM,Junction 20/15 M4/M5,Junction 19 M4/M32,362302,182803,51.542856,-2.5449887,S,7650,1571,505,581,3575,1680,17,28202.007567158533
2023,M18,TM,2,3,457251,398881,53.483542,-1.1387274,E,6874,724,351,669,1087,4065,26,34264.032071655594
2023,M18,TM,2,3,457251,398881,53.483542,-1.1387274,W,6515,685,420,711,1012,3707,29,33845.78778184034
2023,M5,TM,22,A38,333800,149060,51.236864,-2.949629,E,1083,310,90,121,179,381,5,27652.133517495397
2023,M5,TM,22,A38,333800,149060,51.236864,-2.949629,W,1127,300,99,126,214,387,5,28199.2608311229
2023,M5,TM,20,19,349747,175530,51.476486,-2.7249757,E,5406,1665,361,180,565,2749,4,30056.25561187545
2023,M5,TM,20,19,349747,175530,51.476486,-2.7249757,W,4604,1165,426,186,466,2449,4,30930.46954855196
2023,M5,TM,25,24,327953,128110,51.047802,-3.029169,N,3458,771,259,202,1252,1111,4,28747.199777716032
2023,M5,TM,25,24,327953,128110,51.047802,-3.029169,S,3105,717,288,154,642,1455,4,30369.611042944784
2023,M6,TM,39,40,356300,518500,54.559836,-2.6772695,N,2940,296,127,126,432,1964,2,35989.13471326773
2023,M6,TM,39,40,356300,518500,54.559836,-2.6772695,S,3175,396,137,145,344,2161,2,35830.28006279435
2023,M6,TM,12,13,393210,313510,52.719199,-2.1019605,N,10084,2136,451,340,1593,5694,6,32664.20782778865
2023,M6,TM,12,13,393210,313510,52.719199,-2.1019605,S,10310,2135,429,342,1825,5735,6,32920.36411382735
2023,M11,TM,M25 (6),7,548000,204965,51.72388,0.14134032,N,7521,1364,284,262,1556,4220,8,33402.16090460099
2023,M11,TM,M25 (6),7,548000,204965,51.72388,0.14134032,S,6926,1191,259,263,1479,3937,9,33785.11908097506
2023,M40,TM,7,6,465697,203076,51.722567,-1.0503093,E,3858,1408,257,187,838,1367,4,26856.2590494952
2023,M40,TM,7,6,465697,203076,51.722567,-1.0503093,W,3958,1541,286,182,764,1363,3,26334.384392365304
2023,M11,TM,12,13,541883,257448,52.197015,0.074501079,N,5364,766,304,262,1231,2881,8,33460.77402787968
2023,M11,TM,12,13,541883,257448,52.197015,0.074501079,S,4568,695,240,270,1054,2385,9,33101.83601977219
2023,M6,TM,38,39,360300,506750,54.454577,-2.613834,N,2874,280,110,123,1092,1278,1,33672.04507628294
2023,M6,TM,38,39,360300,506750,54.454577,-2.613834,S,3241,430,125,145,1140,1409,2,32687.221162719165
2023,M32,TM,A4320,2,360515,174499,51.468072,-2.5698229,E,1448,932,262,152,169,344,6,20471.12386058981
2023,M32,TM,A4320,2,360515,174499,51.468072,-2.5698229,W,1527,978,264,158,169,368,6,20974.88368502316
2023,M27,TM,9,10,453615,108120,50.870104,-1.2394356,E,2910,791,279,262,717,950,10,27514.660684612827
